cycle,valid,reason,k_linear_n_per_mm,intercept_n,r2,fit_n_points,fit_span_mm,fit_x0_mm,fit_x1_mm,fit_f0_n,fit_f1_n,fit_selection_mode,flat_slope_thr_n_per_mm,flat_filter_reason,theta_start_deg,non_neutral_start
1,True,ok,7.679044537203801,-24.474378711019757,0.9724376180564914,44,4.045185892708631,3.1325483635173597,7.17773425622599,3.9779010721868353,33.92488444026519,strict_initial_window,1.832927348713245,ok,-0.0028195470659379477,False
2,True,ok,8.007003641806774,-22.983197450578118,0.9936635497976622,52,5.00923840667624,2.772207621389425,7.781446028065665,2.246618882519611,40.31455447139177,strict_initial_window,1.83347596638005,ok,0.003712160343010002,False
3,True,ok,6.103223532229671,-14.080755878129581,0.9701917957290558,66,5.974565731504288,2.1096412818490857,8.084207013353375,3.7720693579281344,37.932290231222936,strict_initial_window,1.9183811392354455,ok,-0.004279119728861401,False
4,True,ok,3.464156904623875,3.293060878109059,0.9734075434938892,183,6.081777390567027,0.04299073533382683,6.124768125900855,0.0,27.37438820545775,strict_initial_window,1.375041369034394,ok,0.018678908719134142,False
5,True,ok,4.781083185533511,0.19640099476898282,0.9702259307419022,81,4.97440197575777,0.014798244062531505,4.989200219820302,0.0,21.219436429432385,strict_initial_window,1.514623220087549,ok,0.00642964229155672,False
6,True,ok,4.949768793672532,4.084923101256943,0.973632265745317,84,5.271542256191792,0.004114269801857286,5.27565652599365,3.4610092722956094,27.618839849900098,strict_initial_window,1.4158048476750753,ok,0.0017875960826916504,False
7,True,ok,7.086046009224217,8.652984335228048,0.9704257101751886,75,4.290368354169804,0.38856271486784466,4.678931069037648,15.027894846071213,44.2496422906534,strict_initial_window,2.3700759596359497,ok,-0.0013443027924733724,False
8,True,ok,8.406916832473343,-32.814380378787575,0.9858212914961847,51,5.000476376887281,3.8137078751759375,8.81418425206322,0.8183200865568487,42.32747253277286,strict_initial_window,2.095286588823799,ok,0.546903898009983,False
9,True,ok,7.973553724508616,1.9146223816839416,0.9923417132213415,42,5.040853444131065,0.029878554859342633,5.070731998990407,0.0,44.14609022770031,strict_initial_window,2.9661603986198455,ok,0.012981838866993478,False
