cycle,valid,reason,k_linear_n_per_mm,intercept_n,r2,fit_n_points,fit_span_mm,fit_x0_mm,fit_x1_mm,fit_f0_n,fit_f1_n,fit_selection_mode,flat_slope_thr_n_per_mm,flat_filter_reason,theta_start_deg,non_neutral_start
1,True,ok,8.158079264756179,-12.92177591516332,0.9721322368401618,49,3.686590864302838,2.0757066107873436,5.762297475090182,7.72286092406596,34.91170958431425,strict_initial_window,1.834599547000514,ok,0.0030574932049169342,False
2,True,ok,9.329175632406335,-25.78746067036886,0.9915744957921943,102,4.915965369212968,2.94931712190813,7.865282491121097,7.5062607768592535,47.83131046652555,strict_long_window,1.725267113996835,ok,-0.0053264222310382,False
3,True,ok,4.872881737705102,-1.165590781884874,0.9662584980977774,17,2.119321981865024,2.4930010105147336,4.612322992379758,11.99035076832584,22.48092381707097,fallback_initial_window,2.0360233553620746,ok,0.008398656838970653,False
4,True,ok,1.9890527071811264,13.00967513658082,0.9727296805286896,34,2.6524377794855036,1.3815152371907677,4.033953016676271,15.1859475956659,20.38714169162415,strict_initial_window,1.4871164356136088,ok,0.0049669044880800255,False
5,True,ok,5.903783948309423,4.4952123333822716,0.9772502181141299,67,2.5007275345697866,0.19052122681870415,2.691248761388491,0.5233348236191864,19.603937610923037,strict_initial_window,1.7683020701114247,ok,-0.0014851944209682748,False
6,True,ok,2.640650796932043,13.486162719991746,0.9718435022587978,28,3.118206948630882,0.0037161481936939496,3.121923096824576,13.53650312179543,23.00785098220625,strict_initial_window,1.3552392162523275,ok,0.0016146174834596775,False
7,True,ok,10.295548974451387,-0.22667798090129224,0.9700691775031205,111,4.056913121768473,0.33447956968181763,4.3913926914502905,5.898721030047293,45.03075862399051,strict_initial_window,3.117534728594603,ok,0.007700550450754696,False
8,True,ok,9.447753270789443,5.8327679492695905,0.9839293591178837,100,2.7559601092410606,1.4303747039701957,4.186334813211256,15.564306246564298,44.40249818979553,strict_initial_window,3.5115524492849834,ok,0.13066052662241706,False
9,True,ok,18.01942114768179,-21.446840593202143,0.955703010596009,97,2.910528933033939,1.2173240577763926,4.127852990810331,3.3951281633320356,48.33855191994113,fallback_initial_window,3.1090494031167,ok,0.004181993608132242,False
