file_name,intervention,cycle,M_peak_dyn_Nm,theta_span_ramp_deg,old_dtheta_deg,new_dtheta_deg,old_k_sec,new_k_sec,new_reason,theta_at_m_low_deg,theta_at_m_high_deg,t_at_m_low_s,t_at_m_high_s,marker_reason
3 - PUBF Left,"PUBF, left",1,4.330413090078238,3.0709927323498145,2.342600748051724,2.342600748051724,1.2806279527123932,1.2806279527123932,ok,0.4717111723557573,2.8143119204074813,1.899623760804485,5.16457984122751,ok
3 - PUBF Left,"PUBF, left",2,4.643540309940346,1.4862709810208128,1.2319658008528331,1.2319658008528331,2.435132532025839,2.435132532025839,ok,-0.37592712722748634,0.8560386736253469,1.812633561610274,3.8311771739933067,ok
3 - PUBF Left,"PUBF, left",3,4.463239538836725,1.504682985742474,0.9353879195639804,0.9353879195639804,3.2072255128101435,3.2072255128101435,ok,0.3182229539238798,1.2536108734878602,1.6841633972245094,4.223711678349559,ok
3 - PUBF Left,"PUBF, left",4,3.3588519122920926,1.7881949550147618,,,,,mhigh_not_reached_on_final_climb,,,,,mhigh_not_reached_on_final_climb
3 - PUBF Left,"PUBF, left",5,3.115730348162712,1.5764835117437164,,,,,mhigh_not_reached_on_final_climb,,,,,mhigh_not_reached_on_final_climb
3 - PUBF Left,"PUBF, left",6,2.8309370642417204,1.6709314593050306,,,,,mhigh_not_reached_on_final_climb,,,,,mhigh_not_reached_on_final_climb
3 - PUBF Left,"PUBF, left",7,3.9658974339598148,1.2922829453618667,,,,,mhigh_not_reached_on_final_climb,,,,,mhigh_not_reached_on_final_climb
3 - PUBF Left,"PUBF, left",8,5.827896066889136,1.568926210729474,1.006912118638354,1.006912118638354,2.979405992309335,2.979405992309335,ok,-0.2963737284031044,0.7105383902352497,0.7472361524017684,2.1193322799907084,ok
3 - PUBF Left,"PUBF, left",9,6.711798638906531,2.8689668824465,0.12965809222186708,0.12965809222186708,23.13777681431938,,dtheta_too_small,2.1034747141942267,2.233132806416094,1.3271244483601219,2.4007156016143267,ok
