file_name,intervention,cycle,valid,reason,M_peak_dyn_Nm,theta_span_ramp_deg,k_linear_nm_per_deg,intercept_nm,r2,fit_n_points,fit_span_deg,fit_theta0_deg,fit_theta1_deg,fit_m0_nm,fit_m1_nm,fit_selection_mode,flat_slope_thr_nm_per_deg,flat_filter_reason
2 - Intact Holding Longer,"intact, but holding",1,False,no_valid_linear_window,6.276558032358369,2.2324576662894886,,,,,,,,,,,0.606785273248784,ok
2 - Intact Holding Longer,"intact, but holding",2,True,ok,5.882223530551848,1.6349654566711584,4.633085927389728,1.6077583821257488,0.8948490163533812,70.0,0.8935609505142316,0.043500108238088725,0.9370610587523203,0.5722002036155416,5.882223530551848,fallback_best_r2,1.7827625492856858,ok
2 - Intact Holding Longer,"intact, but holding",3,True,ok,6.274480251933932,1.3458382537807831,0.8669638953814798,3.649148243315879,0.7595840654848336,55.0,0.8821027883233135,0.051692736524818594,0.9337955248481321,3.4553804944443267,4.284701914323036,fallback_initial_window,0.7752659176757014,ok
2 - Intact Holding Longer,"intact, but holding",4,True,ok,3.7405633767533737,2.0577629721357944,1.4450076213878975,1.1823178162415764,0.9525959445037037,59.0,0.876024706382536,0.024578970171031993,0.900603676553568,1.382628401006913,2.3327212801964707,fallback_initial_window,0.3875276375343943,ok
2 - Intact Holding Longer,"intact, but holding",5,True,ok,2.841060386581417,1.853391283898782,0.7294509898103032,1.274618386961487,0.9136550282514033,58.0,1.2400993321527263,0.0018478187430743895,1.2419471508958007,1.1293730529081025,2.203333779375632,fallback_initial_window,0.3262941216890264,ok
2 - Intact Holding Longer,"intact, but holding",6,True,ok,2.6457974551052597,1.7878681225382982,1.004195894989823,1.0739317610650836,0.9293215555405674,53.0,1.1759400627728793,0.19614057593314435,1.3720806387060236,1.0836194840879267,2.5530850375329974,fallback_initial_window,0.42376766406741134,ok
2 - Intact Holding Longer,"intact, but holding",7,True,ok,4.688857985818521,2.587633729724994,0.5126941217355231,0.2259345320591822,0.9753590226839263,60.0,1.166256009283048,0.014002801600918277,1.1802588108839664,0.1798340288926781,0.959419512062461,strict_initial_window,0.6528278690306686,ok
2 - Intact Holding Longer,"intact, but holding",8,True,ok,5.359239097322848,2.2148468755246036,1.4306699433897916,2.178811632553317,0.9707252161169448,44.0,1.0545467153213142,0.45772843307835015,1.5122751483996644,2.591626560028317,4.413993117979237,strict_initial_window,0.7465225872784913,ok
2 - Intact Holding Longer,"intact, but holding",9,True,ok,4.837323989471654,4.345972935735238,2.691191969750733,1.3296888250983683,0.9498470782446096,98.0,0.9036286527825697,0.004264671457000423,0.90789332423957,1.1102695678855727,3.1659897793076173,fallback_initial_window,0.6470610445586505,ok
