file_name,intervention,cycle,valid,reason,M_peak_dyn_Nm,theta_span_ramp_deg,k_linear_nm_per_deg,intercept_nm,r2,fit_n_points,fit_span_deg,fit_theta0_deg,fit_theta1_deg,fit_m0_nm,fit_m1_nm,fit_selection_mode,flat_slope_thr_nm_per_deg,flat_filter_reason
3 - PUBF Left,"PUBF, left",1,True,ok,4.049096226993618,3.0018094992579907,0.7885919510324444,0.3821233076884793,0.971607962470354,43,2.191439298851473,0.20576742722254665,2.3972067260740193,0.3311505235773404,2.2304307038834748,strict_initial_window,0.4046655420333472,ok
3 - PUBF Left,"PUBF, left",2,True,ok,3.9064851103558835,2.1414418493117706,2.1760403460950144,-0.24409459512391374,0.9866726534688388,111,1.3067533809572287,0.01078566475188669,1.3175390457091154,0.0,2.343274688211976,strict_initial_window,0.7137602316610477,ok
3 - PUBF Left,"PUBF, left",3,True,ok,4.661283876218584,2.999825997091545,2.7176405566981057,-0.4494237650992168,0.9710107725154689,88,1.2461951785109877,0.11990584832186398,1.3661010268328517,0.4035869129239298,3.371430646654706,strict_initial_window,0.7453345176731592,ok
3 - PUBF Left,"PUBF, left",4,True,ok,3.0381408766255604,2.009555481474039,2.04385313814348,-0.712709643912364,0.9700514768169615,51,0.9895992005313341,0.28727323800182086,1.276872438533155,0.006963439353622685,1.6982158088543262,strict_initial_window,0.4571686093192544,ok
3 - PUBF Left,"PUBF, left",5,True,ok,2.7069725008412666,1.5472184702218086,1.6488400949728899,0.5125714462338005,0.9893996773575965,71,1.1676749911005075,0.0018235654450223366,1.1694985565455298,0.5763178144224813,2.3264709465248954,strict_initial_window,0.4311200122412541,ok
3 - PUBF Left,"PUBF, left",6,True,ok,2.7877106334194695,1.7751954128998506,1.5328135487176375,-0.1556422971892167,0.9921229572503041,108,1.409657630534241,0.0010665622059410958,1.4107241927401821,0.0,2.009226744279487,strict_initial_window,0.4711104951875077,ok
3 - PUBF Left,"PUBF, left",7,True,ok,3.762872560277517,1.2840339414941926,3.6950790578902146,-0.5563191309244518,0.958749024659313,102,0.8800007989018216,0.14487204388184885,1.0248728427836704,0.460415983783474,2.8872415936874907,fallback_initial_window,0.8893067798302821,ok
3 - PUBF Left,"PUBF, left",8,True,ok,5.103458965298296,1.6318079375236414,2.2283880630811335,0.16497097600554766,0.9716926923256812,57,0.9008114674571817,0.4247308288699813,1.325542296327163,0.8120930578570328,3.050454787949673,strict_initial_window,0.9382462570398591,ok
3 - PUBF Left,"PUBF, left",9,True,ok,6.276489656475101,2.6190108898105295,3.5195480117034177,-1.9457994641653884,0.9831595783674153,122,1.4364641876037882,0.9480246834430919,2.38448887104688,1.6871227753379074,6.276489656475101,strict_long_window,0.7910779302142499,ok
