cycle,valid,reason,k_linear_n_per_mm,intercept_n,r2,fit_n_points,fit_span_mm,fit_x0_mm,fit_x1_mm,fit_f0_n,fit_f1_n,fit_selection_mode,flat_slope_thr_n_per_mm,flat_filter_reason
1,False,no_valid_linear_window,,,,,,,,,,,1.2830565946708792,ok
2,False,no_valid_linear_window,,,,,,,,,,,3.7297595786284035,ok
3,False,no_valid_linear_window,,,,,,,,,,,3.7355937072478973,ok
4,True,ok,4.889267699719241,9.734758911944114,0.9088118387321911,129.0,2.5659059902409997,1.0503864319251184,3.616292422166118,14.077850120000575,26.584884982668203,fallback_initial_window,1.4449462164139801,ok
5,True,ok,5.591026336241617,1.5538127718429018,0.950793490384742,60.0,2.217709797513876,1.0051677125865535,3.2228775101004294,7.335608366333362,18.43472991799908,fallback_initial_window,1.3044950714607724,ok
6,True,ok,3.1795934285376664,9.229592221887676,0.9225317310938762,49.0,2.459232581273965,1.2033119443000784,3.6625445255740434,12.782444698666826,21.385364100999833,fallback_initial_window,1.0,ok
7,True,ok,14.234752121289329,-11.59876719090897,0.8412256191868085,87.0,2.536710921212263,1.0790211596558683,3.6157320808681312,7.9418643276675835,35.76737231733475,fallback_initial_window,3.0204799016952557,ok
8,False,too_few_points_after_toe_cut,,,,,,,,,,,,
9,True,ok,8.539939041618247,-34.287705419442915,0.9485678085482205,69.0,2.0277062586643213,4.972268817331874,6.999975075996195,8.711987293334147,22.663703793333447,fallback_initial_window,1.0,ok
